Date,AAPL,ABT,ACN,ADBE,AMD,AMZN,AVGO,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,TMO,TXN,UNH,UPS,V,WMT,XOM
2011-10-25,11.929539680480957,19.12110137939453,45.25900650024414,27.850000381469727,4.909999847412109,11.357500076293945,2.452610969543457,5.039397716522217,60.39179229736328,32.00117111206055,11.5299711227417,58.47296142578125,29.68885612487793,14.484153747558594,25.92310905456543,16.872121810913086,42.31071090698242,22.782487869262695,21.56218147277832,77.84832000732422,27.002849578857422,30.215255737304688,62.6006965637207,,19.79241371154785,20.83983612060547,19.53066062927246,0.33120638132095337,26.470537185668945,40.39276123046875,10.025764465332031,43.14992141723633,36.037681579589844,50.409820556640625,21.035194396972656,38.87424087524414,42.62836456298828,20.461503982543945,14.156126976013184,45.48426055908203
2011-10-26,12.014410972595215,19.3592529296875,45.29012680053711,27.809999465942383,5.099999904632568,9.920000076293945,2.404897451400757,5.140811920166016,60.75456237792969,30.519182205200195,11.523421287536621,59.743133544921875,30.153425216674805,14.562394142150879,26.289939880371094,16.920076370239258,42.84217071533203,23.251882553100586,21.72966194152832,79.89309692382812,27.060585021972656,30.358264923095703,62.60750961303711,,20.171302795410156,20.668827056884766,19.626487731933594,0.335102915763855,26.49507713317871,40.51690673828125,10.243599891662598,43.444236755371094,35.54176330566406,45.79784393310547,21.05556869506836,38.87424087524414,42.646812438964844,20.763864517211914,14.320880889892578,46.41752624511719
2011-10-27,12.137076377868652,19.532466888427734,47.57758712768555,28.34000015258789,5.539999961853027,10.33899974822998,2.4041860103607178,5.632269382476807,61.835723876953125,32.93976974487305,12.066548347473145,60.97412109375,31.211591720581055,14.869382858276367,26.77187728881836,17.214628219604492,43.51313781738281,25.18386459350586,22.08392906188965,80.85806274414062,27.327579498291016,32.21170425415039,63.787635803222656,,20.634389877319336,21.181854248046875,19.9639835357666,0.3495430648326874,27.52543830871582,41.08535385131836,10.541132926940918,43.65159225463867,36.864253997802734,47.96650695800781,21.731693267822266,39.2090950012207,43.980682373046875,21.300901412963867,14.430716514587402,46.88132095336914
2011-10-28,12.144874572753906,19.5649356842041,48.052188873291016,29.020000457763672,5.940000057220459,10.866000175476074,2.3920791149139404,5.7336812019348145,61.625301361083984,34.367427825927734,12.145071983337402,61.34902572631836,31.151369094848633,14.905895233154297,25.98064613342285,17.11188316345215,43.579559326171875,24.959375381469727,22.19986915588379,80.62065124511719,27.623437881469727,32.7126579284668,63.637569427490234,,21.11551856994629,20.97197723388672,20.155630111694336,0.35756540298461914,27.549968719482422,41.29443359375,10.530508041381836,43.29708480834961,36.66449737548828,48.67677688598633,21.513147354125977,38.945987701416016,43.94380569458008,21.45884895324707,14.265961647033691,46.652278900146484
2011-10-31,12.13977336883545,19.43865203857422,46.88512420654297,29.40999984741211,5.829999923706055,10.67549991607666,2.404897451400757,5.328032970428467,60.406314849853516,32.89284133911133,12.125441551208496,58.78071594238281,30.00717544555664,14.719612121582031,25.750476837158203,16.810470581054688,42.775726318359375,23.646434783935547,22.0034122467041,77.86360931396484,26.815244674682617,32.035499572753906,63.337406158447266,,20.7486515045166,20.699920654296875,20.072309494018555,0.33922871947288513,26.797639846801758,41.131103515625,10.232975959777832,42.80210494995117,35.54176330566406,47.60663604736328,20.98727798461914,38.26035690307617,43.17545700073242,21.043672561645508,14.1586275100708,44.711299896240234
2011-11-01,11.891748428344727,19.03811264038086,44.70659255981445,28.59000015258789,5.300000190734863,10.604999542236328,2.350062370300293,4.992593765258789,60.47885513305664,32.19630813598633,11.51033878326416,57.11885452270508,28.905990600585938,14.372139930725098,25.563467025756836,16.372051239013672,42.104766845703125,22.251874923706055,21.59117889404297,75.45884704589844,26.85853385925293,30.841684341430664,62.69620895385742,,20.484037399291992,20.20244026184082,19.557741165161133,0.3222672939300537,25.914474487304688,40.6606559753418,10.270164489746094,41.945926666259766,34.53611755371094,46.03459930419922,20.393104553222656,36.84920883178711,42.167362213134766,20.31482696533203,14.036309242248535,43.480289459228516
2011-11-02,11.918741226196289,19.081405639648438,45.50019836425781,29.350000381469727,5.460000038146973,10.781000137329102,2.3215768337249756,5.242223262786865,61.26249694824219,32.070335388183594,11.680475234985352,58.49535369873047,29.310338973999023,14.525384902954102,25.88714027404785,16.337806701660156,42.27748489379883,22.88452911376953,21.826278686523438,76.93695831298828,27.04615592956543,32.9968147277832,63.1191291809082,,20.562213897705078,20.217981338500977,19.778566360473633,0.31676632165908813,26.396947860717773,40.778255462646484,10.376422882080078,42.046260833740234,35.9412727355957,47.114200592041016,20.529695510864258,36.960845947265625,42.62836456298828,20.64653205871582,14.193575859069824,44.29905700683594
2011-11-03,12.088489532470703,19.427820205688477,46.07596969604492,30.15999984741211,5.730000019073486,10.91450023651123,2.4447782039642334,5.390439987182617,61.45840835571289,32.86320495605469,11.896414756774902,59.385032653808594,30.136220932006836,14.840322494506836,26.218019485473633,16.724828720092773,42.74251174926758,23.387941360473633,22.109695434570312,78.03209686279297,27.45747184753418,33.82069396972656,63.439754486083984,,20.76669692993164,20.6221866607666,19.932729721069336,0.3357905447483063,27.075685501098633,41.033077239990234,10.562385559082031,42.28036880493164,38.648223876953125,47.58772659301758,21.253625869750977,36.81732940673828,43.372154235839844,21.025615692138672,14.333359718322754,45.15217971801758
2011-11-04,12.003615379333496,19.24379539489746,45.3134765625,29.790000915527344,5.670000076293945,10.824000358581543,2.448338031768799,5.062801361083984,60.8126220703125,32.43836975097656,11.798260688781738,59.55288314819336,29.9039306640625,14.806543350219727,26.174848556518555,16.40691375732422,42.59636688232422,23.1090145111084,21.829492568969727,76.93695831298828,27.378089904785156,33.22101593017578,63.99227523803711,,20.459976196289062,20.4045352935791,19.661897659301758,0.33968719840049744,26.617734909057617,40.50383758544922,10.445500373840332,42.159976959228516,38.91684341430664,46.2713623046875,21.711206436157227,36.338966369628906,43.02177429199219,20.903766632080078,14.353330612182617,44.95750427246094
2011-11-07,11.988317489624023,19.3520450592041,45.126739501953125,29.920000076293945,5.679999828338623,10.850000381469727,2.462581157684326,5.0315985679626465,61.06658935546875,32.93482971191406,11.785167694091797,60.27471923828125,30.239456176757812,15.1093111038208,26.858184814453125,16.78011703491211,42.51665115356445,23.292694091796875,21.967981338500977,77.37348937988281,27.67395782470703,33.7579460144043,64.54479217529297,,20.640403747558594,20.83206558227539,19.54107666015625,0.33785340189933777,26.879411697387695,40.837074279785156,10.663335800170898,42.44758987426758,39.206146240234375,46.89637756347656,21.53364372253418,36.01210021972656,43.31068420410156,20.975975036621094,14.463170051574707,45.432743072509766
2011-11-08,12.183259963989258,19.57938003540039,45.81919479370117,30.420000076293945,5.75,10.899499893188477,2.4732630252838135,5.0940070152282715,61.85247802734375,33.12995529174805,11.98148250579834,60.91259002685547,30.35989761352539,15.20890998840332,27.289749145507812,17.104938507080078,43.08795928955078,23.82330894470215,22.109695434570312,78.26953887939453,28.13579750061035,33.95723342895508,64.53117370605469,,20.730613708496094,21.11190414428711,19.878570556640625,0.34564656019210815,27.48455238342285,41.59500503540039,10.776031494140625,42.949249267578125,39.28190231323242,47.74870681762695,21.54729652404785,36.79341125488281,43.980682373046875,21.332496643066406,14.807647705078125,45.93959426879883
2011-11-09,11.854860305786133,19.103059768676758,44.12306594848633,28.079999923706055,5.380000114440918,10.560999870300293,2.3664417266845703,4.8053717613220215,60.69547653198242,31.801109313964844,11.523421287536621,58.34986114501953,29.069446563720703,14.926012992858887,26.72871208190918,16.476024627685547,42.20441818237305,22.136226654052734,21.587947845458984,75.2826919555664,27.313142776489258,32.97654342651367,63.20100021362305,,20.321651458740234,20.365673065185547,19.241085052490234,0.328226774930954,25.832698822021484,40.69331741333008,10.378907203674316,41.952606201171875,38.166046142578125,45.9777717590332,20.70042610168457,36.30708694458008,42.71754837036133,21.014331817626953,14.490623474121094,44.57452392578125
2011-11-10,11.553150177001953,19.467512130737305,44.34868240356445,28.030000686645508,5.659999847412109,10.53950023651123,2.357896327972412,4.703960418701172,60.19337844848633,31.56892967224121,12.1777925491333,59.03251266479492,29.800704956054688,14.780216217041016,26.757482528686523,16.628070831298828,42.59636688232422,22.27227783203125,21.703887939453125,76.46210479736328,27.218111038208008,33.222843170166016,63.617103576660156,,21.031322479248047,20.4278564453125,19.56608009338379,0.3316648602485657,25.94718360900879,41.13763427734375,10.620401382446289,42.30043029785156,38.02829360961914,45.20120620727539,20.905317306518555,36.77744674682617,43.26863098144531,20.994022369384766,14.510592460632324,45.32905960083008
2011-11-11,11.535155296325684,19.67680549621582,45.8814582824707,28.43000030517578,5.949999809265137,10.869500160217285,2.441929340362549,4.844377517700195,60.426246643066406,32.0777473449707,12.446084022521973,59.89980697631836,31.57291030883789,15.109807968139648,27.37607192993164,17.17404556274414,43.347042083740234,22.63962745666504,21.93899917602539,77.72577667236328,27.67136573791504,34.14910888671875,64.64032745361328,,21.632720947265625,20.91756820678711,20.0306453704834,0.3433544635772705,26.470537185668945,41.34672164916992,10.727728843688965,42.73521423339844,38.99950408935547,46.224002838134766,21.513147354125977,37.5747184753418,43.82588195800781,21.472396850585938,14.777693748474121,45.91656494140625
